DATE,OPEN,HiGH,LOW,CLOSE,VOLUME
1/3/2022 9:30,177.83,180.93,177.71,180.526,12584066
1/3/2022 10:00,180.52,181.43,180.271,180.86,8465483
1/3/2022 10:30,180.86,181.23,180.57,180.96,4339555
1/3/2022 11:00,180.956,181.77,180.39,181.72,5352495
1/3/2022 11:30,181.72,181.768,181.14,181.48,4058784
1/3/2022 12:00,181.47,181.695,181.075,181.61,2982549
1/3/2022 12:30,181.615,182.167,181.49,181.705,4274752
1/3/2022 13:00,181.71,182.279,181.64,182.24,3199509
1/3/2022 13:30,182.245,182.88,182.21,182.365,6191808
1/3/2022 14:00,182.365,182.465,181.81,181.865,4110673
1/3/2022 14:30,181.865,182.29,181.66,181.87,3553703
1/3/2022 15:00,181.874,182.2,181.71,182.135,3452976
1/3/2022 15:30,182.14,182.15,181.195,182.01,16196315
1/3/2022 16:00,182.01,182.01,182.01,182.01,0
1/4/2022 9:30,182.63,182.94,181.49,182.21,11569158
1/4/2022 10:00,182.21,182.42,181.5,182.4,7744328
1/4/2022 10:30,182.39,182.68,180.97,180.99,7047655
1/4/2022 11:00,180.97,181.05,179.47,179.86,8915452
1/4/2022 11:30,179.87,180.21,179.62,179.765,4605191
1/4/2022 12:00,179.77,180.37,179.2,180.02,4791736
1/4/2022 12:30,180.01,180.05,179.25,179.32,2907176
1/4/2022 13:00,179.32,179.98,179.22,179.495,2620542
1/4/2022 13:30,179.51,179.739,179.12,179.44,2763941
1/4/2022 14:00,179.441,179.75,179.31,179.49,2763809
1/4/2022 14:30,179.49,180.18,179.48,179.99,3265179
1/4/2022 15:00,180,180.5,179.975,180.13,3975519
1/4/2022 15:30,180.13,180.48,179.62,179.7,12087027
1/4/2022 16:00,179.7,179.7,179.7,179.7,0
1/5/2022 9:30,179.61,180.17,177.56,179.27,8749661
1/5/2022 10:00,179.29,179.48,177.97,178.93,5804470
1/5/2022 10:30,178.91,178.93,178.1,178.74,3498886
1/5/2022 11:00,178.74,179.33,178.53,179.29,3056034
1/5/2022 11:30,179.315,179.431,178.56,178.801,3077154
1/5/2022 12:00,178.808,179.25,178.6,179.11,2484161
1/5/2022 12:30,179.104,179.13,178.25,178.322,3276804
1/5/2022 13:00,178.33,178.44,177.67,178.28,3827523
1/5/2022 13:30,178.29,178.55,178,178.05,2029096
1/5/2022 14:00,178.04,178.72,176.9,177.08,6572145
1/5/2022 14:30,177.088,177.4,176.1,176.51,5214600
1/5/2022 15:00,176.5,176.62,175.26,176.31,7429683
1/5/2022 15:30,176.3,176.84,174.64,174.92,20287928
1/5/2022 16:00,174.92,174.92,174.92,174.92,0
1/6/2022 9:30,172.7,175.3,172.11,173.87,12274401
1/6/2022 10:00,173.85,174.27,172.17,173.58,8572897
1/6/2022 10:30,173.59,174.3,173.09,173.53,5827909
1/6/2022 11:00,173.54,174.24,172.969,173.26,5126178
1/6/2022 11:30,173.28,173.41,172.74,172.963,3715025
1/6/2022 12:00,172.946,173.28,172.58,172.995,3526532
1/6/2022 12:30,173,173.66,172.8,172.94,3324494
1/6/2022 13:00,172.94,173.37,172.693,172.77,2786028
1/6/2022 13:30,172.77,173.42,172.72,173.37,2479015
1/6/2022 14:00,173.362,173.71,172.77,172.952,3335707
1/6/2022 14:30,172.955,173.17,172.76,172.89,2611809
1/6/2022 15:00,172.89,173.38,172.3,172.54,4450333
1/6/2022 15:30,172.53,172.705,171.64,172.01,8045336
1/6/2022 16:00,172,172,172,172,5432298
1/7/2022 9:30,172.89,174.14,171.47,173.77,10103144
1/7/2022 10:00,173.769,173.769,172.12,172.125,5798064
1/7/2022 10:30,172.11,172.59,171.03,171.41,5682243
1/7/2022 11:00,171.42,171.82,171.05,171.79,4087512
1/7/2022 11:30,171.785,172.72,171.575,172.54,4069516
1/7/2022 12:00,172.55,172.63,172.02,172.165,2841747
1/7/2022 12:30,172.17,172.46,171.76,172.3,2392930
1/7/2022 13:00,172.31,172.6,172.07,172.17,2363293
1/7/2022 13:30,172.16,172.55,172.05,172.299,2275447
1/7/2022 14:00,172.296,172.451,171.87,172.12,2474130
1/7/2022 14:30,172.121,173.11,172.06,173.105,3370711
1/7/2022 15:00,173.1,173.688,172.82,173.02,5222619
1/7/2022 15:30,173.02,173.26,171.9,172.17,13576880
1/7/2022 16:00,172.17,172.17,172.17,172.17,0
1/10/2022 9:30,169.08,171.73,168.75,169.42,14268852
1/10/2022 10:00,169.42,169.72,168.37,168.69,7994123
1/10/2022 10:30,168.698,169,168.17,168.66,5802232
1/10/2022 11:00,168.665,170.02,168.45,169.89,5457522
1/10/2022 11:30,169.88,169.93,168.75,169.09,3853786
1/10/2022 12:00,169.09,169.105,168.29,168.91,4086840
1/10/2022 12:30,168.91,170.135,168.74,169.66,3878400
1/10/2022 13:00,169.64,170.75,169.53,170.58,4778624
1/10/2022 13:30,170.6,171.45,170.44,171.201,4387708
1/10/2022 14:00,171.2,171.66,170.72,170.83,4198080
1/10/2022 14:30,170.83,171.176,170.35,170.715,3836780
1/10/2022 15:00,170.71,170.93,169.97,170.54,4543040
1/10/2022 15:30,170.545,172.5,170.38,172.19,18255697
1/10/2022 16:00,172.19,172.19,172.19,172.19,0
1/11/2022 9:30,172.32,172.7,170.82,171.5,8409649
1/11/2022 10:00,171.51,172.56,171.31,172.21,5450031
1/11/2022 10:30,172.215,172.63,170.97,171.57,4809380
1/11/2022 11:00,171.58,174.12,171.49,174.12,6785253
1/11/2022 11:30,174.12,174.98,173.79,174.89,5660944
1/11/2022 12:00,174.879,175.035,173.95,174.025,4063163
1/11/2022 12:30,174.025,174.44,172.59,174.27,2485951
1/11/2022 13:00,174.28,174.77,173.74,174.435,2439929
1/11/2022 13:30,174.44,174.53,174.14,174.49,1802974
1/11/2022 14:00,174.48,174.56,173.87,174.465,2346050
1/11/2022 14:30,174.47,175.105,174.21,174.857,3534926
1/11/2022 15:00,174.85,175.12,174.62,174.84,3402325
1/11/2022 15:30,174.845,175.18,174.4,175.08,12379860
1/11/2022 16:00,175.08,175.08,175.08,175.08,0
1/12/2022 9:30,176.12,176.79,175.3,176.35,9298659
1/12/2022 10:00,176.351,177.18,176.065,176.75,7065883
1/12/2022 10:30,176.74,176.84,175.3,175.64,5682903
1/12/2022 11:00,175.645,175.92,174.82,175.64,5535855
1/12/2022 11:30,175.64,176.255,175.635,175.84,3847220
1/12/2022 12:00,175.857,176.04,175.31,175.805,2928585
1/12/2022 12:30,175.8,176.39,175.73,176.27,3260706
1/12/2022 13:00,176.265,176.275,175.57,175.63,2336451
1/12/2022 13:30,175.635,176.03,175.47,175.541,2525198
1/12/2022 14:00,175.55,175.81,175.22,175.695,2736774
1/12/2022 14:30,175.7,175.744,175.355,175.491,2345045
1/12/2022 15:00,175.49,175.6,175.08,175.455,2873355
1/12/2022 15:30,175.45,175.94,175.15,175.53,10169235
1/12/2022 16:00,175.53,175.53,175.53,175.53,0
1/13/2022 9:30,175.78,176.62,175.55,176.03,8037002
1/13/2022 10:00,176.05,176.18,174.88,175.553,5668657
1/13/2022 10:30,175.555,175.75,174.7,175.38,5734108
1/13/2022 11:00,175.37,175.48,174.53,175.024,4505460
1/13/2022 11:30,175.03,175.48,174.735,175.34,3041345
1/13/2022 12:00,175.33,175.545,173.48,173.54,5326789
1/13/2022 12:30,173.52,173.92,172.82,173.26,3843977
1/13/2022 13:00,173.26,173.88,172.98,173.55,3710618
1/13/2022 13:30,173.56,173.99,173.3,173.88,2582157
1/13/2022 14:00,173.895,174.2,173.32,173.555,3184531
1/13/2022 14:30,173.54,173.73,173.16,173.3,3067261
1/13/2022 15:00,173.3,173.32,172.67,173.213,4193126
1/13/2022 15:30,173.21,173.53,171.79,172.19,16831167
1/13/2022 16:00,172.19,172.19,172.19,172.19,0
1/14/2022 9:30,171.34,173.51,171.28,173.41,8701677
1/14/2022 10:00,173.42,173.78,172.65,172.695,5154260
1/14/2022 10:30,172.7,172.83,171.68,172.4,5478153
1/14/2022 11:00,172.41,172.87,171.26,171.715,4687014
1/14/2022 11:30,171.74,172.94,171.555,172.71,3817471
1/14/2022 12:00,172.71,172.92,171.83,172.1,2837481
1/14/2022 12:30,172.105,172.46,171.304,171.38,2870878
1/14/2022 13:00,171.38,171.86,171.09,171.365,2762476
1/14/2022 13:30,171.365,172.24,171.11,172.1,3219707
1/14/2022 14:00,172.1,172.52,171.78,171.924,2857564
1/14/2022 14:30,171.93,172.58,171.89,172.12,2696955
1/14/2022 15:00,172.12,172.85,171.99,172.53,3536125
1/14/2022 15:30,172.54,173.28,172.515,173.07,13171064
1/14/2022 16:00,173.07,173.07,173.07,173.07,0
1/18/2022 9:30,171.51,172.54,170.59,170.93,10641943
1/18/2022 10:00,170.92,172.32,170.79,172.295,5690448
1/18/2022 10:30,172.3,172.3,170.99,171.11,4029690
1/18/2022 11:00,171.12,171.148,170.5,170.54,4016237
1/18/2022 11:30,170.55,171.22,170.2,171.13,4016324
1/18/2022 12:00,171.13,171.28,169.78,169.978,4129148
1/18/2022 12:30,169.98,170.11,169.6,169.76,3135958
1/18/2022 13:00,169.755,170.15,169.57,169.75,3369001
1/18/2022 13:30,169.74,170.44,169.685,170.315,3231214
1/18/2022 14:00,170.31,170.531,170.01,170.151,3034941
1/18/2022 14:30,170.15,170.79,170.14,170.59,3204149
1/18/2022 15:00,170.6,170.77,169.84,170.31,3885993
1/18/2022 15:30,170.3,170.52,169.405,169.91,9209391
1/18/2022 16:00,169.8,169.8,169.8,169.8,9915675
1/19/2022 9:30,170,170.98,169.28,170.91,8833395
1/19/2022 10:00,170.93,171.08,169.79,169.86,5828106
1/19/2022 10:30,169.85,170.04,168.64,168.87,5796297
1/19/2022 11:00,168.88,169.249,167.54,167.805,6877810
1/19/2022 11:30,167.8,168.39,167.32,168.332,5349470
1/19/2022 12:00,168.335,169.62,168.335,169.09,4041016
1/19/2022 12:30,169.08,169.289,168.63,169.098,2938630
1/19/2022 13:00,169.1,169.45,168.76,168.79,3271091
1/19/2022 13:30,168.81,169.03,168.37,168.415,3001259
1/19/2022 14:00,168.41,168.66,167.62,167.63,4126231
1/19/2022 14:30,167.63,168.24,167.54,167.925,4084955
1/19/2022 15:00,167.91,168.27,167.49,167.515,4123726
1/19/2022 15:30,167.51,167.675,165.94,166.21,10389514
1/19/2022 16:00,166.23,166.23,166.23,166.23,6079207
1/20/2022 9:30,166.98,168.94,166.76,168.931,9433641
1/20/2022 10:00,168.94,169.34,168.47,169.27,5650279
1/20/2022 10:30,169.28,169.68,168.94,169.285,4438582
1/20/2022 11:00,169.29,169.55,168.96,169.38,3517091
1/20/2022 11:30,169.38,169.48,168.78,169.12,3366980
1/20/2022 12:00,169.13,169.25,168.81,169.08,2351065
1/20/2022 12:30,169.085,169.22,168.495,168.62,2485703
1/20/2022 13:00,168.61,168.635,167.6,167.61,3446704
1/20/2022 13:30,167.6,167.8,167.15,167.415,3681587
1/20/2022 14:00,167.41,167.91,166.46,166.64,4560471
1/20/2022 14:30,166.64,166.93,166.32,166.67,4086378
1/20/2022 15:00,166.69,166.97,165.65,165.83,5678574
1/20/2022 15:30,165.82,165.97,164.18,164.54,12066368
1/20/2022 16:00,164.51,164.51,164.51,164.51,4482117
1/21/2022 9:30,164.415,166,163.18,163.54,14880885
1/21/2022 10:00,163.56,164.6,162.96,164.23,9220339
1/21/2022 10:30,164.21,165.84,164.13,165.17,8260599
1/21/2022 11:00,165.18,166.33,164.65,165.88,6523818
1/21/2022 11:30,165.88,165.94,164.02,164.389,5452431
1/21/2022 12:00,164.38,164.67,163.52,163.68,4707472
1/21/2022 12:30,163.69,164.03,163.25,163.92,4006827
1/21/2022 13:00,163.91,164.78,163.35,163.71,4394202
1/21/2022 13:30,163.71,164.53,163.57,163.82,3999273
1/21/2022 14:00,163.81,164.33,163.3,163.39,4499708
1/21/2022 14:30,163.388,163.92,163.06,163.11,4683557
1/21/2022 15:00,163.105,163.45,162.405,162.8,7849228
1/21/2022 15:30,162.805,163.885,162.3,162.41,21510190
1/21/2022 16:00,162.41,162.41,162.41,162.41,0
1/24/2022 9:30,160.02,161.08,159.1,159.29,17457480
1/24/2022 10:00,159.3,160.13,158.07,158.88,11008078
1/24/2022 10:30,158.89,159.4,157.64,158.4,8413250
1/24/2022 11:00,158.39,158.72,157.58,158.33,6987815
1/24/2022 11:30,158.32,158.5,156.38,157.14,8994391
1/24/2022 12:00,157.16,157.259,154.7,155.62,10018238
1/24/2022 12:30,155.61,157.42,155.27,156.97,7619801
1/24/2022 13:00,156.975,158.34,156.78,157.03,7509115
1/24/2022 13:30,157.02,158.89,156.96,158.888,5771540
1/24/2022 14:00,158.85,159.58,156.98,157.134,7440168
1/24/2022 14:30,157.11,157.96,156.02,157.86,6202612
1/24/2022 15:00,157.85,159.17,157.39,158.37,6347186
1/24/2022 15:30,158.35,162.3,158.03,161.62,23127603
1/24/2022 16:00,161.62,161.62,161.62,161.62,0
1/25/2022 9:30,158.98,159.75,157.27,157.51,9729530
1/25/2022 10:00,157.515,158.84,157.02,158.783,6966809
1/25/2022 10:30,158.77,159.79,158.15,158.37,6082467
1/25/2022 11:00,158.36,158.95,157.81,158.56,5033675
1/25/2022 11:30,158.57,158.78,157.22,157.356,4743631
1/25/2022 12:00,157.325,158.96,157.135,158.64,4687485
1/25/2022 12:30,158.65,158.74,157.62,158.35,3673613
1/25/2022 13:00,158.36,159.48,157.92,159.38,3705372
1/25/2022 13:30,159.38,160.531,159.251,160.499,4547778
1/25/2022 14:00,160.52,161.78,159.83,161.665,6511139
1/25/2022 14:30,161.66,162.76,161.14,162.526,6547306
1/25/2022 15:00,162.52,162.555,160.44,160.63,6037210
1/25/2022 15:30,160.62,161.5,159.39,159.89,10161257
1/25/2022 16:00,159.78,159.78,159.78,159.78,8677913
1/26/2022 9:30,163.5,163.63,161.59,162.15,10195022
1/26/2022 10:00,162.145,162.95,161.5,161.72,6126188
1/26/2022 10:30,161.725,162.42,161.36,162.21,5704305
1/26/2022 11:00,162.215,162.9,161.77,162.73,3828899
1/26/2022 11:30,162.735,163.13,162.43,162.88,3396877
1/26/2022 12:00,162.88,163.15,162.72,162.931,2984070
1/26/2022 12:30,162.936,163.55,162.83,163.26,3358134
1/26/2022 13:00,163.27,163.27,162.57,162.83,3494160
1/26/2022 13:30,162.84,163.15,162.683,162.76,3111103
1/26/2022 14:00,162.77,164.389,161.93,163.14,7803665
1/26/2022 14:30,163.12,163.5,159.08,160.47,9601503
1/26/2022 15:00,160.44,160.51,157.82,159.5,8727947
1/26/2022 15:30,159.49,160.245,158.17,159.72,18097926
1/26/2022 16:00,159.69,159.69,159.69,159.69,0
1/27/2022 9:30,162.45,163.84,161.7,163.1,10767252
1/27/2022 10:00,163.085,163.81,162.47,162.6,6315771
1/27/2022 10:30,162.6,163.03,161.68,162.98,5973552
1/27/2022 11:00,162.99,163.39,162.18,162.336,5062457
1/27/2022 11:30,162.34,163.35,162.27,162.69,4112044
1/27/2022 12:00,162.705,162.705,160.96,161.09,5524970
1/27/2022 12:30,161.08,161.35,160.08,160.88,6049153
1/27/2022 13:00,160.889,161.14,158.59,158.71,6079982
1/27/2022 13:30,158.7,159.93,158.68,159.73,5409241
1/27/2022 14:00,159.75,160.65,158.83,159.04,5446939
1/27/2022 14:30,159.04,160.22,158.77,159.38,5198951
1/27/2022 15:00,159.37,159.82,158.29,158.75,6340742
1/27/2022 15:30,158.78,159.97,158.28,159.22,16200554
1/27/2022 16:00,159.22,159.22,159.22,159.22,0
1/28/2022 9:30,165.71,166.865,162.8,164.44,21765422
1/28/2022 10:00,164.4,166.56,164.01,165.43,13774003
1/28/2022 10:30,165.44,166.92,164.79,166.909,9177599
1/28/2022 11:00,166.905,168.62,166.62,167.9,12312254
1/28/2022 11:30,167.9,168.8,167.391,168.74,7996503
1/28/2022 12:00,168.75,169.14,168.054,168.27,7590849
1/28/2022 12:30,168.27,168.9,167.71,168.11,6444203
1/28/2022 13:00,168.116,168.8,167.73,168.26,5361343
1/28/2022 13:30,168.27,168.86,168.06,168.48,4930312
1/28/2022 14:00,168.465,168.76,166.75,166.92,6825248
1/28/2022 14:30,166.89,167.95,166.52,167.89,6248004
1/28/2022 15:00,167.88,169.2,167.73,168.67,8133285
1/28/2022 15:30,168.66,170.35,168.33,170.33,27856694
1/28/2022 16:00,170.33,170.33,170.33,170.33,0
1/31/2022 9:30,170.16,172.9,169.51,172.61,15034536
1/31/2022 10:00,172.61,173.62,172.53,172.658,9533627
1/31/2022 10:30,172.64,173.14,172.27,173.09,6327267
1/31/2022 11:00,173.08,173.36,172.39,172.575,5021156
1/31/2022 11:30,172.595,173.58,172.38,173.3,4468084
1/31/2022 12:00,173.31,173.335,172.35,172.625,4402088
