DATE,OPEN,HiGH,LOW,CLOSE,VOLUME
1/3/2022 9:30,155.83,156.59,155.36,156.39,632910
1/3/2022 9:45,156.334,156.65,155.72,156.37,409953
1/3/2022 10:00,156.37,156.922,155.99,156.81,350524
1/3/2022 10:15,156.79,157.45,156.6,157.34,401830
1/3/2022 10:30,157.345,157.56,156.87,157.02,290100
1/3/2022 10:45,156.97,157.22,156.778,157.071,243104
1/3/2022 11:00,157.06,157.45,156.78,156.88,230915
1/3/2022 11:15,156.9,156.96,156.17,156.17,245295
1/3/2022 11:30,156.16,156.47,155.69,156.04,238740
1/3/2022 11:45,156.05,156.27,155.94,156.09,156211
1/3/2022 12:00,156.07,156.201,155.48,155.548,184725
1/3/2022 12:15,155.535,155.72,155.37,155.72,161313
1/3/2022 12:30,155.71,155.85,155.43,155.553,132359
1/3/2022 12:45,155.57,155.85,155.46,155.82,123416
1/3/2022 13:00,155.8,155.96,155.65,155.86,104172
1/3/2022 13:15,155.85,156.15,155.83,156.12,110501
1/3/2022 13:30,156.12,156.21,155.99,156.165,115698
1/3/2022 13:45,156.18,156.44,156.08,156.391,114962
1/3/2022 14:00,156.38,156.69,156.274,156.66,130417
1/3/2022 14:15,156.65,156.71,156.36,156.66,133690
1/3/2022 14:30,156.65,156.67,156.466,156.65,100956
1/3/2022 14:45,156.65,156.89,156.57,156.8,181024
1/3/2022 15:00,156.78,157.06,156.74,156.929,257281
1/3/2022 15:15,156.93,157.12,156.8,157.096,180528
1/3/2022 15:30,157.094,157.125,156.59,156.67,195609
1/3/2022 15:45,156.68,156.86,156.47,156.752,447601
1/3/2022 16:00,156.76,156.76,156.76,156.76,1253774
1/4/2022 9:30,158.59,160.32,158.59,158.86,1568006
1/4/2022 9:45,158.92,159.65,158.28,158.485,873970
1/4/2022 10:00,158.46,158.66,157.71,157.78,503595
1/4/2022 10:15,157.78,158.47,157.761,158.155,318190
1/4/2022 10:30,158.18,158.41,157.45,157.55,304911
1/4/2022 10:45,157.54,158.024,157.31,157.375,317426
1/4/2022 11:00,157.38,157.48,156.76,157.04,445271
1/4/2022 11:15,157.05,157.48,156.87,157.23,295360
1/4/2022 11:30,157.16,157.32,156.94,157.19,210932
1/4/2022 11:45,157.15,157.61,157.11,157.416,346771
1/4/2022 12:00,157.456,157.74,157.371,157.705,166948
1/4/2022 12:15,157.745,157.799,157.324,157.69,227925
