DATE,OPEN,HiGH,LOW,CLOSE,VOLUME
1/6/2022 11:00,2786.55,2790.91,2783.06,2785.57,12262
1/6/2022 11:15,2785.71,2789.68,2771.03,2779.36,24192
1/6/2022 11:30,2779.36,2780.77,2771.18,2774.99,6725
1/6/2022 11:45,2772.93,2778.82,2769.46,2775.91,8335
1/6/2022 12:00,2775,2777.55,2769.7,2769.7,6835
1/6/2022 12:15,2768.74,2773.83,2764.39,2773.75,6200
1/6/2022 12:30,2773.8,2778.36,2766.22,2778.36,5739
1/6/2022 12:45,2780.27,2780.27,2768.06,2768.06,6552
1/6/2022 13:00,2767.79,2769.75,2766.2,2766.69,6032
1/6/2022 13:15,2766.5,2766.5,2756.83,2758.59,12124
1/6/2022 13:30,2757.86,2758.57,2751,2754.3,14968
1/6/2022 13:45,2754.56,2758.47,2753.02,2754,14968
1/6/2022 14:00,2754.2,2756.32,2744.5,2745.74,21546
1/6/2022 14:15,2745.87,2748.9,2743.48,2744.53,7211
1/6/2022 14:30,2744.58,2749.78,2744.48,2747.46,12093
1/6/2022 14:45,2747.55,2753.25,2747.02,2749.56,10672
1/6/2022 15:00,2753.4,2761.75,2752.95,2760.11,6807
1/6/2022 15:15,2760.28,2760.7,2756,2759.03,9832
1/6/2022 15:30,2758.97,2760,2750.19,2754.48,17000
1/6/2022 15:45,2754.99,2755.94,2746.02,2751.31,34447
1/6/2022 16:00,2751.02,2751.02,2751.02,2751.02,135300
1/6/2022 16:15,2751.02,2751.02,2751.02,2751.02,0
1/7/2022 9:30,2758.1,2765.09,2740.95,2756,22754
1/7/2022 9:45,2757.59,2761.99,2750.01,2758,13064
1/7/2022 10:00,2759.2,2760.66,2749.85,2753.19,10175
1/7/2022 10:15,2752.17,2752.17,2742.36,2744.21,11609
1/7/2022 10:30,2742.54,2747.76,2733.07,2733.42,9378
1/7/2022 10:45,2731.13,2731.13,2715.78,2723.45,15344
1/7/2022 11:00,2722.2,2731,2720.43,2731,7249
1/7/2022 11:15,2731.35,2738.15,2722.85,2737.64,9939
1/7/2022 11:30,2736.79,2738.43,2732.45,2733.48,8644
1/7/2022 11:45,2733.09,2742.84,2733.09,2737.63,8740
1/7/2022 12:00,2739.04,2742.87,2733.82,2735.61,4761
1/7/2022 12:15,2737.57,2737.9,2731,2737.74,3459
1/7/2022 12:30,2735.87,2735.87,2731.81,2735.64,5194
1/7/2022 12:45,2734.36,2741.08,2734.21,2740.92,3887
1/7/2022 13:00,2743,2744.75,2741.34,2742.83,4532
1/7/2022 13:15,2743.04,2748.34,2742.72,2743.15,7162
1/7/2022 13:30,2743.31,2747.97,2740.47,2740.74,5725
1/7/2022 13:45,2740.7,2741.42,2735,2735,5198
1/7/2022 14:00,2735.46,2736.94,2731.3,2731.3,10798
1/7/2022 14:15,2731.43,2733.67,2730.06,2733.67,10461
1/7/2022 14:30,2733.67,2739.68,2732.56,2737.08,8786
1/7/2022 14:45,2736.33,2741.43,2735.56,2739.53,6643
1/7/2022 15:00,2740.23,2745.17,2738.24,2738.24,4591
1/7/2022 15:15,2738.39,2740.35,2735.85,2738.1,6994
1/7/2022 15:30,2738.39,2743.4,2738.12,2738.89,6021
1/7/2022 15:45,2738.14,2748.35,2737.55,2740.09,119604
1/7/2022 16:15,2740.09,2740.09,2740.09,2740.09,0
1/10/2022 9:30,2701.98,2714.04,2674.6,2679.85,96974
1/10/2022 9:45,2679.36,2684.52,2674.73,2680.28,31797
1/10/2022 10:00,2679.37,2683.12,2669.02,2670.33,32290
1/10/2022 10:15,2670.69,2674.26,2662.81,2672.85,19775
1/10/2022 10:30,2672.21,2675.4,2665.43,2672.25,20457
1/10/2022 10:45,2676.33,2683.77,2668.19,2682.19,19842
1/10/2022 11:00,2680.48,2701.29,2677.27,2701.29,17562
1/10/2022 11:15,2701.25,2711.08,2695.25,2709.11,14084
1/10/2022 11:30,2708.45,2714.39,2701.75,2713.1,9935
1/10/2022 11:45,2713.03,2722.95,2709.67,2722.95,10250
1/10/2022 12:00,2721.92,2721.92,2704.72,2708.01,5841
1/10/2022 12:15,2706.56,2709.99,2704.48,2704.48,12449
1/10/2022 12:30,2703.04,2707.6,2697.12,2705.37,5809
1/10/2022 12:45,2705.47,2721.5,2705.47,2713.64,7074
1/10/2022 13:00,2714.63,2723.06,2712.82,2723.06,4408
1/10/2022 13:15,2722.96,2736.72,2721.09,2734.25,5849
1/10/2022 13:30,2732.45,2738.01,2730.5,2736.34,6642
1/10/2022 13:45,2737.17,2744.85,2735.35,2741.47,6863
1/10/2022 14:00,2742.96,2755,2742.2,2754.04,10312
1/10/2022 14:15,2751.51,2764,2751.51,2763.77,11257
1/10/2022 14:30,2763.96,2772.8,2760.6,2761.62,8323
1/10/2022 14:45,2762.58,2767.05,2752.85,2759.41,16191
1/10/2022 15:00,2760.65,2762.89,2754,2755.16,11594
1/10/2022 15:15,2755.27,2762.95,2754.11,2762.72,10795
1/10/2022 15:30,2761.3,2766,2756.74,2761.65,15089
1/10/2022 15:45,2761.19,2772.8,2759,2772.17,59549
1/10/2022 16:00,2771.48,2771.48,2771.48,2771.48,142403
1/10/2022 16:15,2771.48,2771.48,2771.48,2771.48,0
1/11/2022 9:30,2763.61,2764.55,2736.27,2742.41,49659
1/11/2022 9:45,2744.22,2750.7,2739.06,2746.77,15815
1/11/2022 10:00,2746.1,2774,2745.96,2769.41,21183
1/11/2022 10:15,2766.46,2767.23,2754.21,2760.36,19959
1/11/2022 10:30,2761.2,2766.78,2744.57,2747.25,11534
1/11/2022 10:45,2748.69,2757.96,2748.69,2757.96,10913
1/11/2022 11:00,2759.04,2785,2758.86,2784,21243
1/11/2022 11:15,2783.32,2795.68,2783.32,2794.03,8623
1/11/2022 11:30,2794.5,2800,2785.28,2797.28,11174
1/11/2022 11:45,2795.73,2801.59,2793.08,2800.38,11042
1/11/2022 12:00,2800.93,2806,2798.85,2804.7,7153
1/11/2022 12:15,2805.14,2806.59,2793.98,2793.98,10916
1/11/2022 12:30,2793.32,2799.66,2793.32,2798.01,6650
1/11/2022 12:45,2797.94,2799.3,2792.49,2794.96,5192
1/11/2022 13:00,2794.66,2794.88,2785.79,2794.87,6148
1/11/2022 13:15,2796.48,2800.13,2796.04,2797.94,4705
1/11/2022 13:30,2798.12,2798.81,2790.47,2795.09,5631
1/11/2022 13:45,2793.73,2799.71,2793.68,2799.71,5315
1/11/2022 14:00,2798.27,2800.04,2795.07,2800.04,4496
1/11/2022 14:15,2800.16,2800.65,2796.88,2798.27,6030
