DATE,OPEN,HiGH,LOW,CLOSE,VOLUME
1/3/2022 9:30,170.21,170.42,169.1,170.259,366098
1/3/2022 9:45,170.19,170.465,169.42,169.92,153671
1/3/2022 10:00,169.92,170.31,169.531,170.08,150863
1/3/2022 10:15,170.07,170.28,169.86,170.22,117912
1/3/2022 10:30,170.19,170.21,169.77,169.9,130971
1/3/2022 10:45,169.891,170.267,169.65,170.19,140974
1/3/2022 11:00,170.18,170.22,169.94,170.103,103264
1/3/2022 11:15,170.09,170.31,170.077,170.187,88747
1/3/2022 11:30,170.195,170.29,169.83,170.125,80062
1/3/2022 11:45,170.19,170.369,170.08,170.34,73996
1/3/2022 12:00,170.33,170.51,170.23,170.48,83851
1/3/2022 12:15,170.48,170.5,170.28,170.31,89531
1/3/2022 12:30,170.324,170.43,170.31,170.38,76303
1/3/2022 12:45,170.39,170.412,170.155,170.27,63954
1/3/2022 13:00,170.26,170.5,170.21,170.485,74830
1/3/2022 13:15,170.49,170.58,170.39,170.565,61437
1/3/2022 13:30,170.58,170.65,170.49,170.635,61031
1/3/2022 13:45,170.64,170.91,170.63,170.85,48109
1/3/2022 14:00,170.835,170.98,170.79,170.85,55672
1/3/2022 14:15,170.84,170.84,170.59,170.73,61981
1/3/2022 14:30,170.75,170.91,170.73,170.91,65886
1/3/2022 14:45,170.91,170.92,170.75,170.845,60875
1/3/2022 15:00,170.84,170.93,170.79,170.82,110025
1/3/2022 15:15,170.81,170.99,170.77,170.9,93244
1/3/2022 15:30,170.905,171.14,170.86,171.02,136481
1/3/2022 15:45,171,171.6,171,171.53,524494
1/3/2022 16:00,171.54,171.54,171.54,171.54,1196716
1/4/2022 9:30,171.06,171.4,170.7,171.21,391698
1/4/2022 9:45,171.2,171.43,170.595,170.92,249846
1/4/2022 10:00,170.925,171.43,170.86,171.045,201473
1/4/2022 10:15,171.06,171.14,170.83,171.01,166791
1/4/2022 10:30,171.02,171.48,170.85,171.39,162506
1/4/2022 10:45,171.37,171.66,171.06,171.62,241282
1/4/2022 11:00,171.63,172,171.54,171.83,155414
1/4/2022 11:15,171.83,171.94,171.53,171.8,153854
1/4/2022 11:30,171.769,171.9,171.54,171.81,119674
1/4/2022 11:45,171.82,171.93,171.64,171.925,102928
1/4/2022 12:00,171.92,172.28,171.82,172.26,197349
1/4/2022 12:15,172.25,172.29,171.9,171.92,98840
1/4/2022 12:30,171.923,171.923,171.65,171.66,93646
1/4/2022 12:45,171.66,171.76,171.39,171.513,155123
1/4/2022 13:00,171.515,171.63,171.43,171.5,117156
1/4/2022 13:15,171.508,171.508,171.19,171.2,109785
1/4/2022 13:30,171.19,171.34,171.15,171.26,211668
1/4/2022 13:45,171.27,171.39,171.2,171.28,81311
1/4/2022 14:00,171.271,171.46,171.2,171.23,109602
1/4/2022 14:15,171.23,171.435,171.23,171.43,92786
1/4/2022 14:30,171.438,171.51,171.29,171.395,108066
1/4/2022 14:45,171.4,171.45,171.35,171.45,80077
1/4/2022 15:00,171.45,171.47,171.28,171.41,127496
1/4/2022 15:15,171.41,171.59,171.34,171.52,127929
1/4/2022 15:30,171.575,171.71,171.49,171.545,172387
1/4/2022 15:45,171.56,171.82,171.08,171.08,380425
1/4/2022 16:00,171.08,171.08,171.08,171.08,929107
1/5/2022 9:30,172,172.88,171.7,172.339,320643
1/5/2022 9:45,172.36,172.42,171.84,171.84,208395
1/5/2022 10:00,171.86,172.105,171.62,171.84,181110
1/5/2022 10:15,171.84,172.13,171.66,172.015,118515
1/5/2022 10:30,172.04,172.69,171.925,172.5,123981
1/5/2022 10:45,172.51,172.6,172.08,172.23,95192
1/5/2022 11:00,172.23,172.23,171.835,171.84,130084
1/5/2022 11:15,171.86,172.46,171.84,172.43,106468
1/5/2022 11:30,172.435,172.69,172.4,172.62,92167
1/5/2022 11:45,172.59,172.89,172.58,172.755,89777
1/5/2022 12:00,172.8,173.22,172.7,173.22,137147
1/5/2022 12:15,173.215,173.33,172.916,173.32,125041
1/5/2022 12:30,173.32,173.47,173.18,173.31,116373
1/5/2022 12:45,173.3,173.31,172.945,173.18,91354
1/5/2022 13:00,173.19,173.19,172.9,173.095,72692
1/5/2022 13:15,173.08,173.172,172.95,173.01,66598
1/5/2022 13:30,173.05,173.23,172.96,173.21,48456
1/5/2022 13:45,173.22,173.24,172.96,173.03,52442
1/5/2022 14:00,173.03,173.35,172.75,172.89,140672
1/5/2022 14:15,172.91,173.22,172.624,172.66,222159
1/5/2022 14:30,172.66,172.74,172.475,172.53,217271
1/5/2022 14:45,172.55,172.84,172.47,172.81,115445
1/5/2022 15:00,172.77,173.23,172.61,172.69,155862
1/5/2022 15:15,172.68,173.02,172.625,173,195318
1/5/2022 15:30,173.01,173.1,172.77,172.83,172701
1/5/2022 15:45,172.84,172.89,172.07,172.19,613641
1/5/2022 16:00,172.22,172.22,172.22,172.22,1355268
1/6/2022 9:30,172.15,172.5,170.956,171.19,531778
1/6/2022 9:45,171.19,171.435,170.84,170.96,259333
1/6/2022 10:00,170.99,171.29,170.92,170.99,313399
1/6/2022 10:15,171,171.179,170.83,170.89,249693
1/6/2022 10:30,170.93,171.24,170.88,171.1,202888
1/6/2022 10:45,171.11,171.13,170.8,170.85,199133
1/6/2022 11:00,170.85,171.13,170.82,171.023,106159
1/6/2022 11:15,171.01,171.85,170.993,171.57,113287
1/6/2022 11:30,171.575,171.72,171.325,171.38,81925
1/6/2022 11:45,171.385,171.88,171.18,171.86,142272
1/6/2022 12:00,171.84,172.02,171.571,171.96,119889
1/6/2022 12:15,171.96,172.18,171.88,172.085,76531
1/6/2022 12:30,172.088,172.265,172.055,172.19,43902
1/6/2022 12:45,172.195,172.195,171.93,171.94,52424
1/6/2022 13:00,171.94,172.139,171.93,172.1,39841
1/6/2022 13:15,172.08,172.22,172.04,172.16,53065
1/6/2022 13:30,172.16,172.34,172.05,172.08,53461
1/6/2022 13:45,172.08,172.1,171.885,172,74528
1/6/2022 14:00,172,172.14,171.97,172.05,85390
1/6/2022 14:15,172.03,172.29,171.98,172.28,111348
1/6/2022 14:30,172.27,172.44,172.21,172.41,62638
1/6/2022 14:45,172.4,172.49,172.23,172.37,92532
1/6/2022 15:00,172.37,172.44,172.21,172.23,99023
1/6/2022 15:15,172.22,172.225,171.866,172.134,124329
1/6/2022 15:30,172.15,172.24,171.89,172.17,170872
1/6/2022 15:45,172.16,172.24,171.58,171.65,581419
1/6/2022 16:00,171.63,171.63,171.63,171.63,1251405
1/7/2022 9:30,171.46,171.96,171.13,171.51,355747
1/7/2022 9:45,171.59,171.9,171.35,171.585,120611
1/7/2022 10:00,171.62,172.24,171.462,171.94,132194
1/7/2022 10:15,171.95,172.74,171.95,172.55,122032
1/7/2022 10:30,172.56,173.155,172.525,173.14,290942
1/7/2022 10:45,173.12,173.69,173.095,173.42,261839
1/7/2022 11:00,173.43,173.66,173.07,173.33,177383
1/7/2022 11:15,173.325,173.64,173.2,173.58,131555
1/7/2022 11:30,173.6,174.08,173.43,173.998,174342
1/7/2022 11:45,174,174.21,173.78,174.11,129989
1/7/2022 12:00,174.13,174.13,173.72,173.87,102637
1/7/2022 12:15,173.879,173.88,173.66,173.74,86444
1/7/2022 12:30,173.74,173.83,173.62,173.68,63424
1/7/2022 12:45,173.69,173.83,173.66,173.8,92827
1/7/2022 13:00,173.8,173.99,173.77,173.935,61543
1/7/2022 13:15,173.93,174.13,173.92,174.01,103210
1/7/2022 13:30,174,174.01,173.78,173.88,110327
1/7/2022 13:45,173.885,174.02,173.795,173.956,71468
1/7/2022 14:00,173.95,174.15,173.95,174.03,84951
1/7/2022 14:15,174.05,174.1,173.92,174.05,103679
1/7/2022 14:30,174.03,174.2,173.96,174.165,105341
1/7/2022 14:45,174.17,174.25,174.09,174.22,142577
1/7/2022 15:00,174.235,174.28,174.02,174.04,80022
1/7/2022 15:15,174.03,174.08,173.901,174.025,241173
1/7/2022 15:30,174.02,174.21,173.8,173.96,262657
1/7/2022 15:45,173.97,174.3,173.79,173.97,730082
1/7/2022 16:00,173.95,173.95,173.95,173.95,878166
1/10/2022 9:30,173.69,173.69,172.45,172.6,350851
1/10/2022 9:45,172.565,173.49,172.155,173.33,228784
1/10/2022 10:00,173.37,173.623,173.085,173.085,178840
1/10/2022 10:15,173.06,173.54,172.85,173.04,186793
1/10/2022 10:30,173.04,173.36,172.81,172.98,234420
1/10/2022 10:45,172.97,173,172.7,172.785,174745
1/10/2022 11:00,172.775,172.97,172.54,172.54,130658
1/10/2022 11:15,172.54,172.59,172.25,172.34,117456
1/10/2022 11:30,172.33,172.64,172.23,172.61,121513
1/10/2022 11:45,172.59,172.938,172.5,172.854,143164
1/10/2022 12:00,172.84,172.84,172.27,172.4,80828
1/10/2022 12:15,172.41,172.69,172.39,172.69,104451
1/10/2022 12:30,172.7,173.01,172.69,172.87,163184
1/10/2022 12:45,172.87,172.96,172.48,172.48,161018
1/10/2022 13:00,172.49,172.87,172.48,172.61,120208
1/10/2022 13:15,172.61,172.62,172.27,172.34,150662
1/10/2022 13:30,172.3,172.74,172.26,172.69,149730
1/10/2022 13:45,172.69,172.84,172.565,172.84,161338
1/10/2022 14:00,172.85,173,172.7,172.88,143101
1/10/2022 14:15,172.9,173.117,172.9,173.075,145020
1/10/2022 14:30,173.05,173.139,172.97,173.13,112332
1/10/2022 14:45,173.12,173.4,173.036,173.358,118403
1/10/2022 15:00,173.36,173.43,173,173.1,114987
1/10/2022 15:15,173.09,173.14,172.78,172.88,143794
1/10/2022 15:30,172.89,173.14,172.75,172.78,217315
1/10/2022 15:45,172.79,173.18,172.66,173.09,697633
1/10/2022 16:00,173.09,173.09,173.09,173.09,1282046
1/11/2022 9:30,172.99,173.39,170.525,170.76,622857
1/11/2022 9:45,170.72,170.99,170.52,170.72,231407
1/11/2022 10:00,170.78,171.15,170.11,170.265,291550
1/11/2022 10:15,170.265,170.94,170.21,170.895,202780
1/11/2022 10:30,170.89,171.14,170.78,170.95,182973
1/11/2022 10:45,170.931,171.2,170.5,170.77,214664
1/11/2022 11:00,170.76,170.96,170.3,170.34,204397
1/11/2022 11:15,170.33,171.04,170.29,170.74,153816
1/11/2022 11:30,170.77,171.11,170.67,170.88,169808
1/11/2022 11:45,170.88,171.09,170.75,170.92,162537
1/11/2022 12:00,170.915,171.05,170.72,170.75,143287
1/11/2022 12:15,170.74,170.9,170.58,170.86,122908
1/11/2022 12:30,170.86,170.92,170.51,170.53,134799
1/11/2022 12:45,170.54,170.82,170.53,170.71,95031
1/11/2022 13:00,170.72,170.905,170.71,170.86,93018
1/11/2022 13:15,170.86,170.948,170.71,170.84,103976
1/11/2022 13:30,170.842,170.93,170.71,170.785,102935
1/11/2022 13:45,170.78,170.903,170.71,170.738,111138
1/11/2022 14:00,170.73,170.78,170.52,170.72,153754
1/11/2022 14:15,170.72,170.92,170.57,170.88,123884
1/11/2022 14:30,170.88,171.105,170.86,170.929,179101
1/11/2022 14:45,170.925,171.045,170.76,170.85,156281
1/11/2022 15:00,170.845,171.09,170.84,171.02,145466
1/11/2022 15:15,171.01,171.138,170.97,171.08,171165
1/11/2022 15:30,171.08,171.28,170.98,171.06,231926
1/11/2022 15:45,171.06,171.28,170.945,171.26,710367
1/11/2022 16:00,171.25,171.25,171.25,171.25,888198
1/12/2022 9:30,169.61,170.03,168.72,168.995,615939
1/12/2022 9:45,168.995,169.53,168.62,168.8,218609
1/12/2022 10:00,168.8,169.125,168.34,168.55,289893
1/12/2022 10:15,168.555,169.03,168.47,168.99,186230
1/12/2022 10:30,168.971,169.025,168.72,168.9,193149
1/12/2022 10:45,168.89,169.47,168.64,169.44,195517
1/12/2022 11:00,169.44,169.76,169.3,169.5,207045
1/12/2022 11:15,169.52,169.77,169.37,169.686,102839
1/12/2022 11:30,169.68,169.84,169.62,169.75,111664
1/12/2022 11:45,169.74,169.82,169.36,169.62,98223
1/12/2022 12:00,169.63,169.68,169.42,169.574,77859
1/12/2022 12:15,169.56,169.74,169.486,169.53,84716
1/12/2022 12:30,169.545,169.56,169.27,169.29,108235
1/12/2022 12:45,169.3,169.405,169.16,169.37,100257
1/12/2022 13:00,169.353,169.51,169.31,169.485,130897
1/12/2022 13:15,169.47,169.5,169.16,169.29,102736
1/12/2022 13:30,169.3,169.35,169.09,169.19,83611
1/12/2022 13:45,169.205,169.24,168.98,168.99,115404
1/12/2022 14:00,169.01,169.16,168.98,169.16,113160
1/12/2022 14:15,169.14,169.32,169.12,169.3,109124
1/12/2022 14:30,169.3,169.36,169.25,169.3,81060
1/12/2022 14:45,169.29,169.6,169.25,169.48,99863
1/12/2022 15:00,169.488,169.57,169.34,169.518,124175
1/12/2022 15:15,169.51,169.66,169.41,169.65,155960
1/12/2022 15:30,169.63,169.69,169.52,169.655,170308
1/12/2022 15:45,169.65,170.08,169.61,169.88,524130
1/12/2022 16:00,169.79,169.79,169.79,169.79,1729398
1/13/2022 9:30,169,170.03,168.99,169.03,287860
1/13/2022 9:45,169.03,169.27,168.47,168.95,225516
1/13/2022 10:00,168.97,169.46,168.86,169.19,120942
1/13/2022 10:15,169.2,169.6,169.14,169.6,159163
1/13/2022 10:30,169.6,170.42,169.57,170.29,152859
1/13/2022 10:45,170.29,170.34,169.835,170.08,115005
1/13/2022 11:00,170.11,170.344,170.03,170.25,100261
1/13/2022 11:15,170.26,170.29,170.01,170.16,109352
1/13/2022 11:30,170.15,170.263,170.03,170.12,69679
1/13/2022 11:45,170.12,170.28,170.07,170.28,54076
1/13/2022 12:00,170.31,170.4,170.21,170.27,64744
1/13/2022 12:15,170.24,170.24,169.78,169.912,85400
1/13/2022 12:30,169.915,170.1,169.86,169.98,80666
1/13/2022 12:45,169.97,170,169.66,169.688,83229
1/13/2022 13:00,169.67,169.688,169.42,169.533,114766
1/13/2022 13:15,169.53,169.81,169.513,169.64,113813
1/13/2022 13:30,169.658,169.668,169.18,169.24,72178
1/13/2022 13:45,169.249,169.37,169.165,169.34,83086
1/13/2022 14:00,169.33,169.38,169.08,169.122,84518
1/13/2022 14:15,169.13,169.215,169.03,169.12,60271
1/13/2022 14:30,169.12,169.35,169.085,169.285,68065
1/13/2022 14:45,169.31,169.53,169.28,169.28,85597
1/13/2022 15:00,169.28,169.28,168.9,169.02,122344
1/13/2022 15:15,169.02,169.11,168.93,169.03,135530
1/13/2022 15:30,169.04,169.12,168.79,168.82,289203
1/13/2022 15:45,168.81,168.91,168.46,168.86,683069
1/13/2022 16:00,168.76,168.76,168.76,168.76,843900
1/14/2022 9:30,168.625,168.65,167.16,167.39,359174
1/14/2022 9:45,167.42,168.02,167.15,167.84,281137
